strike_id,date,location,country,area,min_ppl_killed,max_ppl_killed,min_civil_killed,max_civil_killed,min_child_killed,max_child_killed,min_injured,max_injured,confirm_possible,air_strike,drone_strike,strike_type,min_strikes,max_strikes,long,lat,spatial_country,president,avg_ppl_killed,avg_civ_killed
Ob325,2013-09-22T00:00:00Z,"ShawalPalgai area, Thesil Makin",Pakistan,North/South Waziristan,6,7,0,0,0,0,2,4,NA,NA,NA,NA,NA,NA,69.34511599999999,30.375321,Pakistan,Obama,6.5,0
Ob326,2013-09-29T00:00:00Z,Darga Mandi,Pakistan,North Waziristan,3,6,0,0,0,0,1,3,NA,NA,NA,NA,NA,NA,71.5397536,33.1934617,Pakistan,Obama,4.5,0
Ob327,2013-09-30T00:00:00Z,"Land Char Khel, Tehsil Datta Khel",Pakistan,North Waziristan,1,4,0,0,0,0,2,4,NA,NA,NA,NA,NA,NA,70.4333615,33.1500497,Pakistan,Obama,2.5,0
SOM017,2013-10-05T00:00:00Z,"Barawe, Shabeellaha Hoose",Somalia,NA,1,7,0,0,0,0,1,1,Confirmed,FALSE,FALSE,Ground operation - amphibious assault,1,1,44.0318162,1.1161954,Somalia,Obama,4,0
SOM018,2013-10-28T00:00:00Z,"Jillib, Middle Juba",Somalia,NA,2,3,0,0,0,0,0,0,Confirmed,TRUE,TRUE,Air operation - drone strike,1,1,43.0194897,0.5507548,Somalia,Obama,2.5,0
Ob328,2013-10-31T00:00:00Z,Miranshah,Pakistan,North Waziristan,0,5,0,0,0,0,3,3,NA,NA,NA,NA,NA,NA,70.1693949,32.9569289,Pakistan,Obama,2.5,0
Ob329,2013-11-01T00:00:00Z,Dandi Darpakhel,Pakistan,North Waziristan,4,7,0,0,0,0,2,2,NA,NA,NA,NA,NA,NA,70.0518027,32.9902185,Pakistan,Obama,5.5,0
YEM141,2013-11-19T00:00:00Z,Ghayl Bawazir,Yemen,Hadhramout,5,5,0,0,0,0,0,0,Confirmed,TRUE,TRUE,"US airstrike
Possible drone strike",1,1,49.3805473,14.773124,Yemen,Obama,5,0
Ob330,2013-11-21T00:00:00Z,"Tal, Hangu District",Pakistan,Khyber Pakhtunkhwa province,6,9,0,0,0,0,1,9,NA,NA,NA,NA,NA,NA,70.5443421,33.3693409,Pakistan,Obama,7.5,0
YEM142,2013-11-26T00:00:00Z,Mahfed,Yemen,Abyan,12,12,0,0,0,0,0,0,Possible,TRUE,TRUE,"Airstrike
Possible drone strike",1,1,48.516388,15.552727,Yemen,Obama,12,0
Ob331,2013-11-29T00:00:00Z,Miranshah,Pakistan,North Waziristan,2,3,0,0,0,0,1,2,NA,NA,NA,NA,NA,NA,70.1693949,32.9569289,Pakistan,Obama,2.5,0
YEM143,2013-12-09T00:00:00Z,Al Qotn,Yemen,Hadhramout,3,3,0,0,0,0,0,0,Possible,TRUE,TRUE,"Airstrike
Possible drone strike",1,1,48.4645118,15.839829,Yemen,Obama,3,0
YEM144,2013-12-12T00:00:00Z,Radaa,Yemen,Bayda,12,17,8,16,0,0,5,30,Confirmed,TRUE,TRUE,Drone strike,1,1,44.9066503,14.3279282,Yemen,Obama,14.5,12
Ob332,2013-12-25T00:00:00Z,"Qutab Khel, Miranshah",Pakistan,North Waziristan,3,4,0,0,0,0,1,1,NA,NA,NA,NA,NA,NA,70.0592459,32.9684804,Pakistan,Obama,3.5,0
YEM145,2013-12-27T00:00:00Z,Shibam,Yemen,Hadhramout,1,6,0,0,0,0,0,0,Possible,TRUE,TRUE,"Airstrike
Possible drone strike",1,1,48.6363818,15.9212572,Yemen,Obama,3.5,0
YEM146,2013-12-31T00:00:00Z,Mahfed,Yemen,Abyan,2,6,0,0,0,0,0,3,Possible,TRUE,TRUE,"Airstrike
Possible drone strike",1,1,48.516388,15.552727,Yemen,Obama,4,0
YEM147,2014-01-06T00:00:00Z,Radaa,Yemen,Bayda,0,0,0,0,0,0,0,2,Confirmed,TRUE,TRUE,Drone strike,1,1,44.9066503,14.3279282,Yemen,Obama,0,0
YEM148,2014-01-08T00:00:00Z,Al Qotn,Yemen,Hadhramout,2,2,0,0,0,0,0,2,Confirmed,TRUE,TRUE,Drone strike,1,1,48.4645118,15.839829,Yemen,Obama,2,0
YEM149,2014-01-15T00:00:00Z,Shibam,Yemen,Hadhramout,1,1,1,1,0,0,0,0,Possible,TRUE,TRUE,"Airstrike
Possible drone strike",1,1,48.6363818,15.9212572,Yemen,Obama,1,1
YEM150,2014-01-24T00:00:00Z,Wadi Abida,Yemen,Marib,3,4,0,0,0,0,0,0,Confirmed,TRUE,TRUE,Drone strike,1,1,48.516388,15.552727,Yemen,Obama,3.5,0
SOM019,2014-01-26T00:00:00Z,"Hawai, Lower Shabelle",Somalia,NA,2,9,0,2,0,2,0,1,Confirmed,TRUE,TRUE,Air operation - drone strike,1,1,44.2479015,1.8766458,Somalia,Obama,5.5,1
YEM151,2014-02-03T00:00:00Z,Mahfed,Yemen,Abyan,0,4,0,0,0,0,0,2,Possible,TRUE,TRUE,"Airstrike
Possible drone strike",1,1,48.516388,15.552727,Yemen,Obama,2,0
YEM152,2014-03-02T00:00:00Z,Shabwan,Yemen,Marib,2,3,0,0,0,0,2,2,Confirmed,TRUE,TRUE,Drone strike,1,1,46.516262,14.7546303,Yemen,Obama,2.5,0
YEM153,2014-03-03T00:00:00Z,Mahfed,Yemen,Abyan,1,1,0,0,0,0,0,0,Possible,TRUE,TRUE,"Airstrike
Possible drone strike",1,1,48.516388,15.552727,Yemen,Obama,1,0
YEM154,2014-03-03T00:00:00Z,Radhum,Yemen,Shabwa,2,4,0,0,0,0,2,2,Possible,TRUE,TRUE,"Airstrike
Possible drone strike",1,1,48.516388,15.552727,Yemen,Obama,3,0
YEM155,2014-03-05T00:00:00Z,Khalek,Yemen,Jawf,2,4,0,0,0,0,0,0,Confirmed,TRUE,TRUE,Drone strike,1,1,48.516388,15.552727,Yemen,Obama,3,0
YEM156,2014-03-10T00:00:00Z,Wadi Abida,Yemen,Marib,1,4,0,1,0,1,0,0,Possible,TRUE,TRUE,"Airstrike
Possible drone strike",1,1,48.516388,15.552727,Yemen,Obama,2.5,0.5
YEM157,2014-03-12T00:00:00Z,Khab Wal Saaf,Yemen,Jawf,2,3,0,0,0,0,0,0,Possible,TRUE,TRUE,"Airstrike
Possible drone strike",1,1,48.516388,15.552727,Yemen,Obama,2.5,0
YEM158,2014-04-01T00:00:00Z,Mahfed,Yemen,Abyan,3,3,0,0,0,0,4,4,Possible,TRUE,TRUE,"Airstrike
Possible drone strike",1,1,48.516388,15.552727,Yemen,Obama,3,0
YEM159,2014-04-19T00:00:00Z,Sawmaa,Yemen,Bayda,13,21,3,8,0,0,1,6,Confirmed,TRUE,TRUE,Drone strike,1,1,44.1910066,15.3694451,Yemen,Obama,17,5.5
YEM160,2014-04-20T00:00:00Z,Mahfed,Yemen,Abyan,24,31,1,1,1,1,1,3,Confirmed,TRUE,TRUE,"Drone strike
Yemen Air Force airstrike",1,3,48.516388,15.552727,Yemen,Obama,27.5,1
YEM161,2014-04-21T00:00:00Z,Usylan,Yemen,Shabwa,3,4,1,1,1,1,0,0,Confirmed,FALSE,FALSE,"US-Yemen ground operation
Possible drone strike",1,1,48.516388,15.552727,Yemen,Obama,3.5,1
YEM162,2014-05-12T00:00:00Z,Wadi Abida,Yemen,Marib,4,6,0,0,0,0,0,0,Confirmed,TRUE,TRUE,Drone strike,1,1,48.516388,15.552727,Yemen,Obama,5,0
YEM163,2014-06-04T00:00:00Z,Wadi Abida,Yemen,Marib,3,4,0,0,0,0,0,0,Possible,TRUE,TRUE,"Airstrike
Possible drone strike",1,1,48.516388,15.552727,Yemen,Obama,3.5,0
Ob333,2014-06-11T00:00:00Z,Tabi Tolkhel or Darga Mandi,Pakistan,North Waziristan,4,6,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,70.08008629999999,33.0448852,Pakistan,Obama,5,0
Ob334,2014-06-12T00:00:00Z,"Darga Mandi, Dande Darpakhel or Ghulam Khan",Pakistan,North Waziristan,6,10,0,0,0,0,4,4,NA,NA,NA,NA,NA,NA,70.0712415,32.996831,Pakistan,Obama,8,0
YEM164,2014-06-13T00:00:00Z,Mafraq al Saeed,Yemen,Marib,5,6,0,0,0,0,0,0,Confirmed,TRUE,TRUE,Drone strike,1,1,48.516388,15.552727,Yemen,Obama,5.5,0
Ob335,2014-06-18T00:00:00Z,"Darga Mandi, Dande Darpakhel or Miranshah",Pakistan,North Waziristan,4,8,0,0,0,0,2,4,NA,NA,NA,NA,NA,NA,70.0518027,32.9902185,Pakistan,Obama,6,0
YEM165,2014-06-21T00:00:00Z,NA,Yemen,Bayda,0,0,0,0,0,0,0,0,Possible,TRUE,TRUE,"Airstrike
Possible drone strike",1,1,NA,NA,NA,Obama,0,0
Ob336,2014-07-10T00:00:00Z,"Madakhel village, Datta Khel Tehsil",Pakistan,North Waziristan,6,7,0,0,0,0,2,3,NA,NA,NA,NA,NA,NA,69.7487982,32.9051667,Pakistan,Obama,6.5,0
Ob337,2014-07-16T00:00:00Z,"Saidgai, Datta Khel tehsil",Pakistan,North Waziristan,15,24,0,0,0,0,4,6,NA,NA,NA,NA,NA,NA,69.7487982,32.9051667,Pakistan,Obama,19.5,0
Ob338,2014-07-19T00:00:00Z,"Doga Madakhel, Datta Khel tehsil",Pakistan,North Waziristan,11,15,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,69.7487982,32.9051667,Pakistan,Obama,13,0
SOM020,2014-08-01T00:00:00Z,"Barawe, Lower Shabelle",Somalia,NA,6,6,0,0,0,0,0,0,Confirmed,TRUE,TRUE,Air operation - drone strike,1,1,44.0318162,1.1161954,Somalia,Obama,6,0
Ob339,2014-08-05T00:00:00Z,"Lawara Mandi village, Datta Khel tehsil",Pakistan,North Waziristan,5,7,0,0,0,0,2,3,NA,NA,NA,NA,NA,NA,69.7487982,32.9051667,Pakistan,Obama,6,0
YEM166,2014-08-09T00:00:00Z,Wadi Abida,Yemen,Marib,3,3,0,0,0,0,2,2,Confirmed,TRUE,TRUE,Drone strike,1,1,48.516388,15.552727,Yemen,Obama,3,0
YEM167,2014-08-16T00:00:00Z,NA,Yemen,Hadhramout,3,3,0,0,0,0,0,0,Possible,TRUE,TRUE,"Airstrike
Possible drone strike",1,1,NA,NA,NA,Obama,3,0
YEM168,2014-09-11T00:00:00Z,NA,Yemen,Shabwa,4,5,0,0,0,0,0,0,Confirmed,TRUE,TRUE,Drone strike,1,1,NA,NA,NA,Obama,4.5,0
Ob340,2014-09-24T00:00:00Z,"Alwara Mandi village, Datta Khel tehsil",Pakistan,North Waziristan,5,11,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,69.7487982,32.9051667,Pakistan,Obama,8,0
YEM169,2014-09-25T00:00:00Z,"Nasab
Near Ataq",Yemen,Shabwa,4,5,0,0,0,0,0,0,Possible,TRUE,TRUE,"Airstrike
Possible drone strike",1,1,46.83012739999999,14.5295644,Yemen,Obama,4.5,0
YEM170,2014-09-26T00:00:00Z,Khasaf,Yemen,Jawf,2,3,0,0,0,0,3,3,Possible,TRUE,TRUE,"Airstrike
Possible drone strike",1,1,48.516388,15.552727,Yemen,Obama,2.5,0
Ob341,2014-09-28T00:00:00Z,Wana,Pakistan,South Waziristan,2,4,0,0,0,0,1,4,NA,NA,NA,NA,NA,NA,69.59762400000001,32.2982314,Pakistan,Obama,3,0
Ob342,2014-10-05T00:00:00Z,"Kundhgar, Shawal",Pakistan,South Waziristan,4,5,0,0,0,0,2,3,NA,NA,NA,NA,NA,NA,69.508248,32.6137855,Pakistan,Obama,4.5,0
Ob343,2014-10-06T00:00:00Z,"Mangrotai, Shawal",Pakistan,South Waziristan,4,8,0,0,0,0,4,6,NA,NA,NA,NA,NA,NA,69.508248,32.6137855,Pakistan,Obama,6,0
Ob344,2014-10-07T00:00:00Z,"Kundhgar, Shawal",Pakistan,South Waziristan,4,7,0,0,0,0,5,11,NA,NA,NA,NA,NA,NA,69.508248,32.6137855,Pakistan,Obama,5.5,0
Ob345,2014-10-07T00:00:00Z,"Kundser, Datta Khel",Pakistan,North Waziristan,2,4,0,0,0,0,5,5,NA,NA,NA,NA,NA,NA,70.4333615,33.1500497,Pakistan,Obama,3,0
Ob346,2014-10-08T00:00:00Z,"Loman, Datta Khel",Pakistan,North Waziristan,2,4,0,0,0,0,1,3,NA,NA,NA,NA,NA,NA,70.4333615,33.1500497,Pakistan,Obama,3,0
Ob347,2014-10-09T00:00:00Z,Datta Khel,Pakistan,North Waziristan,3,4,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,70.4333615,33.1500497,Pakistan,Obama,3.5,0
Ob348,2014-10-11T00:00:00Z,Tirah Valley,Pakistan,Khyber Agency,4,6,0,0,0,0,2,2,NA,NA,NA,NA,NA,NA,69.34511599999999,30.375321,Pakistan,Obama,5,0
Ob349,2014-10-11T00:00:00Z,"Marga, Shawal",Pakistan,North Waziristan,2,4,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,69.508248,32.6137855,Pakistan,Obama,3,0
YEM171,2014-10-15T00:00:00Z,"Bani Assaf
Mayfaa",Yemen,Shabwa,4,4,0,0,0,0,0,0,Confirmed,TRUE,TRUE,Drone strike,1,1,48.516388,15.552727,Yemen,Obama,4,0
YEM172,2014-10-24T00:00:00Z,Radaa,Yemen,Bayda,3,10,0,10,0,0,0,0,Possible,TRUE,TRUE,"Airstrike
Possible drone strike",1,1,44.9066503,14.3279282,Yemen,Obama,6.5,5
YEM173,2014-10-26T00:00:00Z,Radaa,Yemen,Bayda,12,20,2,10,0,0,0,0,Possible,TRUE,TRUE,"Airstrike
Possible drone strike
Yemeni air and ground operations",1,1,44.9066503,14.3279282,Yemen,Obama,16,6
Ob350,2014-10-30T00:00:00Z,"Nargas village, Azam Warsak",Pakistan,South Waziristan,4,7,0,0,0,0,2,2,NA,NA,NA,NA,NA,NA,69.4285474,32.2907333,Pakistan,Obama,5.5,0
YEM174,2014-11-04T00:00:00Z,Radaa,Yemen,Bayda,9,20,0,0,0,0,0,0,Confirmed,TRUE,TRUE,Drone strike,3,3,44.9066503,14.3279282,Yemen,Obama,14.5,0
Ob351,2014-11-11T00:00:00Z,"Dawa Toi, Datta Khel",Pakistan,North Waziristan,4,7,0,2,0,2,2,3,NA,NA,NA,NA,NA,NA,70.4333615,33.1500497,Pakistan,Obama,5.5,1
YEM175,2014-11-12T00:00:00Z,Azzan,Yemen,Shabwa,6,8,0,0,0,0,0,0,Confirmed,TRUE,TRUE,Drone strike,1,1,47.4465884,14.3254358,Yemen,Obama,7,0
Ob352,2014-11-20T00:00:00Z,Datta Khel,Pakistan,North Waziristan,5,8,0,0,0,0,2,3,NA,NA,NA,NA,NA,NA,70.4333615,33.1500497,Pakistan,Obama,6.5,0
Ob353,2014-11-26T00:00:00Z,"Garga, Shawal",Pakistan,North Waziristan,4,9,0,0,0,0,2,3,NA,NA,NA,NA,NA,NA,69.508248,32.6137855,Pakistan,Obama,6.5,0
YEM176,2014-11-26T00:00:00Z,Hagr al Saiaar,Yemen,Hadhramout,7,7,0,0,0,0,0,0,Confirmed,FALSE,FALSE,US-Yemen ground operation,1,1,48.516388,15.552727,Yemen,Obama,7,0
YEM177,2014-12-06T00:00:00Z,Nasab,Yemen,Shabwa,9,10,0,0,0,0,3,3,Confirmed,TRUE,TRUE,US drone strike,1,1,48.516388,15.552727,Yemen,Obama,9.5,0
YEM178,2014-12-06T00:00:00Z,Dafaar,Yemen,Shabwa,11,11,8,8,1,1,0,0,Confirmed,FALSE,FALSE,"US ground operation
Possible US air and drone strike",1,1,48.516388,15.552727,Yemen,Obama,11,8
Ob354,2014-12-07T00:00:00Z,"Khar Tangi, Datta Khel",Pakistan,North Waziristan,4,6,0,0,0,0,2,2,NA,NA,NA,NA,NA,NA,70.4333615,33.1500497,Pakistan,Obama,5,0
Ob355,2014-12-20T00:00:00Z,Datta Khel,Pakistan,North Waziristan,4,6,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,70.4333615,33.1500497,Pakistan,Obama,5,0
Ob356,2014-12-26T00:00:00Z,"Kund/Kundghar village, Shawal",Pakistan,North Waziristan,4,5,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,69.34511599999999,30.375321,Pakistan,Obama,4.5,0
Ob357,2014-12-26T00:00:00Z,"Kund/Kundghar village, Shawal",Pakistan,North Waziristan,3,4,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,69.34511599999999,30.375321,Pakistan,Obama,3.5,0
SOM021,2014-12-29T00:00:00Z,Saakow,Somalia,NA,2,3,0,0,0,0,0,0,Confirmed,TRUE,TRUE,Air operation - drone strike,1,1,42.4503578,1.6429516,Somalia,Obama,2.5,0
Ob358,2015-01-04T00:00:00Z,"Alwara Mandi, Datta Khel or Shawal",Pakistan,North Waziristan,6,10,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,70.4333615,33.1500497,Pakistan,Obama,8,0
Ob359,2015-01-15T00:00:00Z,Shawal,Pakistan,North Waziristan,5,7,2,2,0,0,0,0,NA,NA,NA,NA,NA,NA,69.508248,32.6137855,Pakistan,Obama,6,2
Ob360,2015-01-15T00:00:00Z,Ladha district,Pakistan,South Waziristan,4,7,0,0,0,0,3,4,NA,NA,NA,NA,NA,NA,70.1217652,32.6457802,Pakistan,Obama,5.5,0
Ob361,2015-01-19T00:00:00Z,"Shahi Khel, Shawal",Pakistan,North Waziristan,5,7,0,0,0,0,4,6,NA,NA,NA,NA,NA,NA,69.508248,32.6137855,Pakistan,Obama,6,0
YEM179,2015-01-26T00:00:00Z,Hareeb,Yemen,Shabwa/Mareb border,3,3,1,2,1,1,0,0,Confirmed,TRUE,TRUE,US drone strike,1,1,45.507141,14.92653,Yemen,Obama,3,1.5
Ob362,2015-01-28T00:00:00Z,Shawal,Pakistan,North Waziristan,6,7,0,0,0,0,2,4,NA,NA,NA,NA,NA,NA,69.508248,32.6137855,Pakistan,Obama,6.5,0
SOM022,2015-01-31T00:00:00Z,"Dugule, Lower Shabelle",Somalia,NA,40,60,0,0,0,0,0,0,Possible,TRUE,TRUE,Air operation - drone strike,1,1,44.2479015,1.8766458,Somalia,Obama,50,0
SOM023,2015-01-31T00:00:00Z,"Dinsoor, Bay Region",Somalia,NA,2,9,0,4,0,0,0,4,Confirmed,TRUE,TRUE,Air operation - drone strike,1,1,42.9708838,2.4074573,Somalia,Obama,5.5,2
YEM180,2015-01-31T00:00:00Z,Al Saeed,Yemen,Shabwa,4,4,0,0,0,0,0,0,Confirmed,TRUE,TRUE,US drone strike,1,1,48.516388,15.552727,Yemen,Obama,4,0
YEM181,2015-02-02T00:00:00Z,NA,Yemen,Bayda,3,6,0,0,0,0,0,0,Confirmed,TRUE,TRUE,US drone strike,1,1,NA,NA,NA,Obama,4.5,0
YEM182,2015-02-20T00:00:00Z,Al Houta,Yemen,Shabwa,2,3,0,0,0,0,0,0,Possible,TRUE,TRUE,"Airstrike
Possible drone strike",1,1,44.8832833,13.0578415,Yemen,Obama,2.5,0
YEM183,2015-02-28T00:00:00Z,Bihan region,Yemen,Shabwa,3,4,0,0,0,0,0,0,Possible,TRUE,TRUE,"Airstrike
Possible drone strike",1,1,48.516388,15.552727,Yemen,Obama,3.5,0
YEM184,2015-03-01T00:00:00Z,Markha district,Yemen,Shabwa,2,3,0,0,0,0,3,3,Possible,TRUE,TRUE,"Airstrike
Possible drone strike",1,1,48.516388,15.552727,Yemen,Obama,2.5,0
SOM024,2015-03-12T00:00:00Z,"Abaq Xaluul village, Baardheere, Gedo region",Somalia,NA,3,3,0,0,0,0,0,0,Confirmed,TRUE,TRUE,Air operation - drone strike,1,1,42.28800589999999,2.3390467,Somalia,Obama,3,0
Ob363,2015-03-18T00:00:00Z,Shabak,Pakistan,Kurram Agency,3,3,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,69.34511599999999,30.375321,Pakistan,Obama,3,0
Ob364,2015-04-12T00:00:00Z,Shawal,Pakistan,North Waziristan,4,4,0,0,0,0,2,2,NA,NA,NA,NA,NA,NA,69.508248,32.6137855,Pakistan,Obama,4,0
YEM185,2015-04-12T00:00:00Z,Mukalla,Yemen,Hadhramout,3,7,0,0,0,0,0,0,Confirmed,TRUE,TRUE,"US drone strike
",1,1,49.127197,14.5404328,Yemen,Obama,5,0
YEM186,2015-04-17T00:00:00Z,Habban,Yemen,Shabwa,2,2,0,0,0,0,0,0,Confirmed,TRUE,TRUE,"US drone strike
",1,1,47.0802023,14.354508300000001,Yemen,Obama,2,0
YEM187,2015-04-19T00:00:00Z,Saeed district,Yemen,Shabwa,2,6,0,0,0,0,0,0,Confirmed,TRUE,TRUE,"US drone strike
",1,1,48.516388,15.552727,Yemen,Obama,4,0
YEM188,2015-04-21T00:00:00Z,Mukalla,Yemen,Hadramout,5,7,0,1,0,1,0,0,Confirmed,TRUE,TRUE,"US drone strike
",1,2,49.127197,14.5404328,Yemen,Obama,6,0.5
YEM189,2015-05-08T00:00:00Z,Mafraq,Yemen,Shabwa,3,3,0,0,0,0,0,0,Possible,TRUE,TRUE,"Airstrike
Possible US drone strike",1,1,NA,NA,Jordan,Obama,3,0
YEM190,2015-05-10T00:00:00Z,Ataq,Yemen,Shabwa,1,4,0,0,0,0,0,0,Possible,TRUE,TRUE,"Airstrike
Possible US drone strike",1,1,46.83012739999999,14.5295644,Yemen,Obama,2.5,0
YEM191,2015-05-11T00:00:00Z,Mukalla,Yemen,Hadramout,4,4,0,0,0,0,2,2,Confirmed,TRUE,TRUE,"US drone strike
",1,1,49.127197,14.5404328,Yemen,Obama,4,0
Ob365,2015-05-16T00:00:00Z,"Wara Mandi, Shawal",Pakistan,North Waziristan,4,7,0,0,0,0,2,2,NA,NA,NA,NA,NA,NA,69.508248,32.6137855,Pakistan,Obama,5.5,0
YEM192,2015-05-16T00:00:00Z,NA,Yemen,Shabwa,3,3,0,0,0,0,0,0,Confirmed,TRUE,TRUE,"US drone strike
",1,1,NA,NA,NA,Obama,3,0
Ob366,2015-05-18T00:00:00Z,"Zoy Nari, Shawal",Pakistan,North Waziristan,3,6,0,0,0,0,2,3,NA,NA,NA,NA,NA,NA,69.508248,32.6137855,Pakistan,Obama,4.5,0
YEM193,2015-05-22T00:00:00Z,NA,Yemen,Shabwa,3,5,0,0,0,0,0,0,Confirmed,TRUE,TRUE,"US drone strike
",1,1,NA,NA,NA,Obama,4,0
Ob367,2015-06-01T00:00:00Z,Shawal,Pakistan,North Waziristan,4,5,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,69.508248,32.6137855,Pakistan,Obama,4.5,0
YEM194,2015-06-02T00:00:00Z,NA,Yemen,Jawf,5,20,0,0,0,0,0,0,Possible,TRUE,TRUE,"Airstrike
Possible US drone strike",1,1,NA,NA,NA,Obama,12.5,0
Ob368,2015-06-06T00:00:00Z,Shawal or Datta Khel,Pakistan,North Waziristan,7,9,0,3,0,0,4,4,NA,NA,NA,NA,NA,NA,70.4333615,33.1500497,Pakistan,Obama,8,1.5
YEM195,2015-06-09T00:00:00Z,Mukalla,Yemen,Hadramout,3,3,0,0,0,0,2,2,Confirmed,TRUE,TRUE,"US drone strike
",1,1,49.127197,14.5404328,Yemen,Obama,3,0
YEM196,2015-06-25T00:00:00Z,Mukalla,Yemen,Hadramout,4,5,0,0,0,0,2,2,Confirmed,TRUE,TRUE,"US drone strike
",1,1,49.127197,14.5404328,Yemen,Obama,4.5,0
YEM197,2015-06-26T00:00:00Z,Rafadh,Yemen,Shabwa,4,4,0,0,0,0,0,0,Possible,TRUE,TRUE,"Airstrike
Possible US drone strike",1,1,48.516388,15.552727,Yemen,Obama,4,0
YEM198,2015-06-26T00:00:00Z,Mukalla,Yemen,Hadramout,4,4,0,0,0,0,0,0,Possible,TRUE,TRUE,"Airstrike
Possible US drone strike",1,1,49.127197,14.5404328,Yemen,Obama,4,0
YEM199,2015-07-03T00:00:00Z,Mukalla,Yemen,Hadramout,4,4,0,0,0,0,0,0,Confirmed,TRUE,TRUE,"US drone strike
",1,1,49.127197,14.5404328,Yemen,Obama,4,0
YEM200,2015-07-11T00:00:00Z,Mukalla,Yemen,Hadramout,3,10,0,0,0,0,0,0,Confirmed,TRUE,TRUE,"US drone strike
",1,1,49.127197,14.5404328,Yemen,Obama,6.5,0
SOM025,2015-07-15T00:00:00Z,"Baardheere, Gedo Region",Somalia,NA,2,3,0,0,0,0,0,0,Confirmed,TRUE,TRUE,Air operation - drone strike,1,1,42.28800589999999,2.3390467,Somalia,Obama,2.5,0
SOM026,2015-07-15T00:00:00Z,"Baardheere, Gedo Region",Somalia,NA,0,0,0,0,0,0,0,0,Confirmed,TRUE,TRUE,Air operation - drone strike,5,5,42.28800589999999,2.3390467,Somalia,Obama,0,0
YEM201,2015-07-29T00:00:00Z,Wadi Dikha,Yemen,Abyan,4,5,0,0,0,0,0,0,Confirmed,TRUE,TRUE,"US drone strike
",1,1,48.516388,15.552727,Yemen,Obama,4.5,0
Ob369,2015-08-06T00:00:00Z,"Alwara Mandi area, Datta Khel",Pakistan,North Waziristan,4,7,0,0,0,0,2,3,NA,NA,NA,NA,NA,NA,70.4333615,33.1500497,Pakistan,Obama,5.5,0
YEM202,2015-08-12T00:00:00Z,Mukalla-Rukob road,Yemen,Hadramout,5,5,0,0,0,0,0,0,Confirmed,TRUE,TRUE,"US drone strike
",1,1,49.2157429,14.5802392,Yemen,Obama,5,0
YEM203,2015-08-21T00:00:00Z,Harib,Yemen,Marib,3,3,0,0,0,0,0,0,Possible,TRUE,TRUE,"Airstrike, Possible US drone strike",1,1,45.507141,14.92653,Yemen,Obama,3,0
YEM204,2015-08-23T00:00:00Z,Mukalla,Yemen,Hadaramout,4,4,0,0,0,0,0,0,Confirmed,TRUE,TRUE,"US drone strike
",1,1,49.127197,14.5404328,Yemen,Obama,4,0
YEM205,2015-08-26T00:00:00Z,Mukalla,Yemen,Hadramout,5,5,0,0,0,0,0,0,Confirmed,TRUE,TRUE,"US drone strike
",1,1,49.127197,14.5404328,Yemen,Obama,5,0
Ob370,2015-09-01T00:00:00Z,"Karwanda village, Manzarkhel area, Dattakhel sub-division or Lawara Banga area of Shawal valley",Pakistan,North Waziristan,5,6,0,0,0,0,4,4,NA,NA,NA,NA,NA,NA,69.508248,32.6137855,Pakistan,Obama,5.5,0
YEM206,2015-09-09T00:00:00Z,Mukalla,Yemen,Hadramout,3,6,0,4,0,0,2,2,Confirmed,TRUE,TRUE,"US drone strike
",1,1,49.127197,14.5404328,Yemen,Obama,4.5,2
YEM207,2015-09-11T00:00:00Z,NA,Yemen,Jawf-Mareb border,4,4,0,0,0,0,0,0,Possible,TRUE,TRUE,"Airstrike, Possible US drone strike",1,1,NA,NA,NA,Obama,4,0
YEM208,2015-09-12T00:00:00Z,Mukalla,Yemen,Hadramout,4,5,0,0,0,0,0,0,Confirmed,TRUE,TRUE,"US drone strike
",1,1,49.127197,14.5404328,Yemen,Obama,4.5,0
YEM209,2015-09-21T00:00:00Z,Marib city,Yemen,Marib,2,2,0,0,0,0,0,0,Possible,TRUE,TRUE,"Airstrike, Possible US drone strike",1,1,45.3228575,15.4700312,Yemen,Obama,2,0
SOM027,2015-11-21T00:00:00Z,"Balad Amin, Lower Shabelle",Somalia,NA,5,10,0,0,0,0,0,0,Confirmed,TRUE,TRUE,Air operation - drone strike,1,1,44.2479015,1.8766458,Somalia,Obama,7.5,0
SOM028,2015-11-29T00:00:00Z,"Yasooman, Ceeldheer and Ceel Lahelay villages, Hiraan region",Somalia,NA,0,0,0,0,0,0,0,0,Possible,TRUE,FALSE,Air operation - airstrike,1,1,46.9805103,4.072249,Somalia,Obama,0,0
